AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2022;2927;0;ESCUELA EL PLUMERO; ;69100400;1;7;MAULE;73;7305;RAUCO;71;CURICÓ;2;1;1;-34,881500000000000;-71,26651800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;224;1;1;1; ;GRATUITO;GRATUITO
2022;2928;9;ESCUELA EL PARRON; ;69100400;1;7;MAULE;73;7305;RAUCO;71;CURICÓ;2;1;1;-34,921749000000000;-71,50759900000000;0;0;110;0;0;0;0;0;0;0;0;0;0;11;1;1;2; ;GRATUITO;GRATUITO
2022;2929;7;EQUIPO MULTIPROFESIONAL; ; ;9;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;2930;0;LICEO DE CULTURA Y DIFUSION ARTISTICA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,432430269999990;-71,66477965999999;1;0;110;310;0;0;0;0;0;0;0;0;0;579;1;1;1; ;GRATUITO;GRATUITO
2022;2931;9;ESCUELA INÉS SYLVESTER DE ARTOZÓN; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,429100040000000;-71,65167236000001;0;0;10;0;0;0;0;0;0;0;0;0;0;191;1;1;1; ;GRATUITO;GRATUITO
2022;2932;7;ESCUELA ESPECIAL ESPANA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,409801480000000;-71,65207672000000;0;0;212;0;0;0;0;0;0;0;0;0;0;99;1;1;1; ;GRATUITO;GRATUITO
2022;2933;5;ESCUELA CENTRO DE CAPACITACION LABORAL; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,452159880000000;-71,58886719000000;0;0;212;0;0;0;0;0;0;0;0;0;0;42;1;1;1; ;GRATUITO;GRATUITO
2022;2934;3;LICEO TECNICO AMELIA COURBIS; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,426022000000000;-71,66088100000000;1;1;410;610;0;0;0;0;0;0;0;0;0;1090;1;1;1; ;GRATUITO;GRATUITO
2022;2935;1;LICEO MARTA DONOSO ESPEJO; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,422950999999990;-71,65704300000000;1;0;110;310;0;0;0;0;0;0;0;0;0;1404;1;1;1; ;GRATUITO;GRATUITO
2022;2937;8;LICEO INDUSTRIAL SUPERIOR; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,420712000000000;-71,66768600000000;1;1;510;710;0;0;0;0;0;0;0;0;0;647;1;1;1; ;GRATUITO;GRATUITO
2022;2938;6;INST.SUP.DE COMERCIO ENRIQUE MALDONADO S; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,422908999999990;-71,66663400000000;1;0;410;0;0;0;0;0;0;0;0;0;0;1322;1;1;1; ;GRATUITO;GRATUITO
2022;2939;4;LICEO BICENTENARIO DIEGO PORTALES; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,421120000000000;-71,67056300000000;1;1;310;510;610;0;0;0;0;0;0;0;0;269;1;1;1; ;GRATUITO;GRATUITO
2022;2940;8;LICEO CARLOS CONDELL; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,435969999999990;-71,64620200000000;1;1;110;165;310;363;510;610;0;0;0;0;0;250;1;1;1; ;GRATUITO;GRATUITO
2022;2941;6;ESCUELA SARGENTO 2DO DANIEL REBOLLEDO; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,442829000000000;-71,65558600000000;1;0;10;110;0;0;0;0;0;0;0;0;0;186;1;1;1; ;GRATUITO;GRATUITO
2022;2942;4;ESCUELA JUAN LUIS SANFUENTES; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,420299999999990;-71,65831799999999;1;0;10;110;0;0;0;0;0;0;0;0;0;1100;1;1;1; ;GRATUITO;GRATUITO
2022;2943;2;LICEO HECTOR PEREZ BIOTT; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,430069000000000;-71,64080000000000;1;1;310;0;0;0;0;0;0;0;0;0;0;86;1;1;1; ;GRATUITO;GRATUITO
2022;2944;0;ESCUELA JOSE M. BALMACEDA Y FERNANDEZ; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,408507999999990;-71,64331100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;558;1;1;1; ;GRATUITO;GRATUITO
2022;2945;9;ESCUELA PROSPERIDAD; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,412270000000000;-71,65679200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;342;1;1;1; ;GRATUITO;GRATUITO
2022;2946;7;ESCUELA CARLOS SPANO; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,437679000000000;-71,67088300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;438;1;1;1; ;GRATUITO;GRATUITO
2022;2947;5;ESCUELA LAS ARAUCARIAS; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,415852000000000;-71,66477200000000;1;0;110;0;0;0;0;0;0;0;0;0;0;62;1;1;1; ;GRATUITO;GRATUITO
2022;2948;3;ESCUELA CARLOS SALINAS LAGOS; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,429508000000000;-71,66507700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;919;1;1;1; ;GRATUITO;GRATUITO
2022;2949;1;ESCUELA BASICA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,430968999999990;-71,65589900000001;1;0;10;110;0;0;0;0;0;0;0;0;0;943;1;1;1; ;GRATUITO;GRATUITO
2022;2950;5;ESCUELA EL EDEN; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,434662000000000;-71,67590300000001;1;0;10;110;0;0;0;0;0;0;0;0;0;385;1;1;1; ;GRATUITO;GRATUITO
2022;2951;3;ESCUELA LA FLORIDA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,435249000000000;-71,68274700000001;1;0;10;110;0;0;0;0;0;0;0;0;0;201;1;1;1; ;GRATUITO;GRATUITO
2022;2952;1;ESCUELA VILLA LA PAZ; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,406368000000000;-71,65959900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;96;1;1;1; ;GRATUITO;GRATUITO
2022;2954;8;ESCUELA NEMESIO ANTUNEZ ZANARTU; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,43604557;-71,64627122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;2955;6;ESCUELA FELIPE CUBILLOS BRILLA EL SOL; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,440638999999990;-71,66143800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;179;1;1;1; ;GRATUITO;GRATUITO
2022;2956;4;ESCUELA AURORA DE CHILE; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,448600999999990;-71,66867800000000;1;0;10;110;0;0;0;0;0;0;0;0;0;657;1;1;1; ;GRATUITO;GRATUITO
2022;2957;2;ESCUELA UNO SAN AGUSTIN; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,420299999999990;-71,66396300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;370;1;1;1; ;GRATUITO;GRATUITO
2022;2958;0;ESCUELA JOSE ABELARDO NUNEZ; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,428649999999990;-71,64582100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;407;1;1;1; ;GRATUITO;GRATUITO
2022;2959;9;LORENZO VAROLI GHERARDI; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,434928999999990;-71,64135000000000;1;0;10;110;0;0;0;0;0;0;0;0;0;240;1;1;1; ;GRATUITO;GRATUITO
2022;2960;2;ESC. FATIMA CERRADA; ; ;9;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;2961;0;LICEO TECNICO PROFESIONAL AULAS DE ESPERANZA DE TALCA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,422634119999990;-71,66841125000001;0;0;165;167;363;563;0;0;0;0;0;0;0;254;1;1;7;CATOLICA Y EVANGELICA;GRATUITO;GRATUITO
2022;2964;5;ESCUELA LAS AMERICAS; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,448818000000000;-71,65770000000001;1;0;10;110;0;0;0;0;0;0;0;0;0;678;1;1;7;LAICA;GRATUITO;GRATUITO
2022;2965;3;ESCUELA COOPERATIVA LIRCAY MANUEL YAÑEZ OLAVE; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,442131000000000;-71,63818400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;459;1;1;1; ;GRATUITO;GRATUITO
2022;2966;1;ESCUELA COSTANERA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,436501000000000;-71,65888200000001;1;0;10;110;0;0;0;0;0;0;0;0;0;193;1;1;1; ;GRATUITO;GRATUITO
2022;2968;8;ESCUELA ANTUPEHUEN; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,448528000000000;-71,64906300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;158;1;1;1; ;GRATUITO;GRATUITO
2022;2972;6;ESCUELA ESPERANZA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,419170000000000;-71,64115099999999;1;0;10;110;0;0;0;0;0;0;0;0;0;429;1;1;1; ;GRATUITO;GRATUITO
2022;2973;4;LICEO ABATE MOLINA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,424061000000000;-71,64689600000000;1;0;110;310;0;0;0;0;0;0;0;0;0;2035;1;1;1; ;GRATUITO;GRATUITO
2022;2974;2;LICEO IGNACIO CARRERA PINTO; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,430968999999990;-71,63498700000000;1;1;410;710;0;0;0;0;0;0;0;0;0;42;1;1;7;DESARROLLO PERSONAL Y VALÓRICO;GRATUITO;GRATUITO
2022;2975;0;ESCUELA HUILQUILEMU; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,460898999999990;-71,57803300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;205;1;1;1; ;GRATUITO;GRATUITO
2022;2976;9;ESCUELA RAMADILLAS DE LIRCAY; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,42081897;-71,58304144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;2977;7;ESCUELA VINA PURISIMA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,431179000000000;-71,51820400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;216;1;1;1; ;GRATUITO;GRATUITO
2022;2978;5;ESCUELA SAN MIGUEL; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,438499000000000;-71,61360900000000;1;0;10;110;0;0;0;0;0;0;0;0;0;310;1;1;2; ;GRATUITO;GRATUITO
2022;2979;3;ESCUELA EL SAUCE; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,473498999999990;-71,55824300000000;1;1;10;110;610;0;0;0;0;0;0;0;0;353;1;1;1; ;GRATUITO;GRATUITO
2022;2980;7;ESCUELA SANTA MARTA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,506222000000000;-71,57218899999999;1;0;10;110;0;0;0;0;0;0;0;0;0;80;1;1;1; ;GRATUITO;GRATUITO
2022;2981;5;ESCUELA PANGUILEMO; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,364410000000000;-71,58866100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;200;1;1;1; ;GRATUITO;GRATUITO
2022;2983;1;ESCUELA BASICA PUERTAS NEGRAS; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;0;-35,472870000000000;-71,60637699999999;1;0;10;110;0;0;0;0;0;0;0;0;0;100;1;1;1; ;GRATUITO;GRATUITO
2022;2985;8;ESCUELA LIRCAY; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;2986;6;ESCUELA EL ORIENTE; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,448589000000000;-71,54435700000001;1;0;10;110;0;0;0;0;0;0;0;0;0;150;1;1;1; ;GRATUITO;GRATUITO
2022;2989;0;ESCUELA CENTINELA; ;69110400;1;7;MAULE;71;7101;TALCA;72;TALCA;2;1;1;-35,381400999999990;-71,56294300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;101;1;1;1; ;GRATUITO;GRATUITO
2022;2990;4;ESCUELA PARTICULAR AMOR DE DIOS; ;65153281;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,436489000000000;-71,65643300000001;1;0;10;110;0;0;0;0;0;0;0;0;0;783;1;1;2; ;GRATUITO;GRATUITO
2022;2991;2;COLEGIO MONSENOR MANUEL LARRAIN; ;65053110;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,431109999999990;-71,64578200000000;1;0;10;110;310;0;0;0;0;0;0;0;0;1004;1;1;2; ;GRATUITO;GRATUITO
2022;2992;0;COLEGIO INTEGRADO SAN PIO X SECTOR PTE.; ;65053120;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,424061000000000;-71,67294300000000;1;0;10;110;310;0;0;0;0;0;0;0;0;1491;1;1;2; ;GRATUITO;$50.001 A $100.000
2022;2993;9;COLEGIO MARIA RAQUEL; ;65120416;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,415249000000000;-71,64987200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;296;1;1;7;LAICA;GRATUITO;GRATUITO
2022;2994;7;ESCUELA ESPECIAL EVANGEL.PRESBITERIANA; ;65707090;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,438118000000000;-71,67435000000000;0;0;212;0;0;0;0;0;0;0;0;0;0;137;1;1;3; ;GRATUITO;GRATUITO
2022;2995;5;INSTITUTO ANDRES BELLO; ;65151894;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,430019000000000;-71,66301700000000;1;0;110;310;0;0;0;0;0;0;0;0;0;1563;1;1;1; ;GRATUITO;GRATUITO
2022;2996;3;COLEGIO PARTICULAR LUCILA GODOY ALCAYAGA; ;79551400;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;2997;1;COLEGIO DARIO SALAS; ;65159784;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,412380000000000;-71,65733299999999;1;0;10;110;165;310;363;0;0;0;0;0;0;2154;1;1;1; ;GRATUITO;GRATUITO
2022;2999;8;COLEGIO CAMILO HENRIQUEZ; ;65148162;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,410320000000000;-71,64926100000000;1;0;10;110;0;0;0;0;0;0;0;0;0;334;1;1;1; ;GRATUITO;GRATUITO
2022;3002;3;COLEGIO MARIA MAZZARELLO; ;70083600;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,419269999999990;-71,65554000000000;0;0;10;110;0;0;0;0;0;0;0;0;0;352;1;1;2; ;GRATUITO;GRATUITO
2022;3003;1;COLEGIO PIAGET; ;65118184;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,431339000000000;-71,66471900000001;1;0;165;310;363;0;0;0;0;0;0;0;0;1264;1;1;1; ;GRATUITO;GRATUITO
2022;3005;8;LICEO SANTA TERESITA; ;70083600;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,428841000000000;-71,66124700000000;0;0;110;310;0;0;0;0;0;0;0;0;0;712;1;1;2; ;$1.000 A $10.000;$25.001 A $50.000
2022;3006;6;CENTRO EDUCATIVO SALESIANOS TALCA; ;80230500;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,428551000000000;-71,66071300000000;1;0;10;110;310;510;0;0;0;0;0;0;0;2084;1;1;2; ;GRATUITO;GRATUITO
2022;3007;4;ESCUELA PART.PATRONATO MARIANA SILVA; ;80230500;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;3008;2;COLEGIO ARTISTICO DEL MAULE; ;65126656;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,446388000000000;-71,65823399999999;1;0;110;0;0;0;0;0;0;0;0;0;0;165;1;1;1; ;GRATUITO;GRATUITO
2022;3009;0;COLEGIO INTEGRADO SAN PIO X; ;70009370;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,42977534;-71,66494811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;$1.000 A $10.000;$50.001 A $100.000
2022;3010;4;COLEGIO SAN FRANCISCO DE ASIS; ;65156029;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,428398000000000;-71,66211699999999;1;0;110;310;0;0;0;0;0;0;0;0;0;261;1;1;2; ;GRATUITO;GRATUITO
2022;3011;2;TERSUS COLLEGE; ;80849700;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,43138673;-71,65086449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;3012;0;COLEGIO DE LA SALLE; ;65043458;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,422942000000000;-71,66537000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;1112;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2022;3013;9;COLEGIO JUAN IGNACIO MOLINA; ;65157954;1;7;MAULE;71;7101;TALCA;72;TALCA;3;2;0;-35,429111000000000;-71,66306299999999;0;0;10;110;310;0;0;0;0;0;0;0;0;1290;1;1;1; ;GRATUITO;GRATUITO
2022;3014;7;COLEGIO INGLES; ;88949800;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,454690000000000;-71,59869000000000;0;0;10;110;310;0;0;0;0;0;0;0;0;1251;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2022;3015;5;COLEGIO PARTICULAR MONTESSORI; ;76012413;1;7;MAULE;71;7101;TALCA;72;TALCA;4;3;0;-35,441982000000000;-71,68437000000000;0;0;110;310;0;0;0;0;0;0;0;0;0;894;1;1;7;CONFESIONAL CATÓLICO;MAS DE $100.000;MAS DE $100.000
2022;3016;3;LICEO DE PELARCO; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;0;-35,383899999999990;-71,44719700000000;1;1;10;110;165;299;363;410;510;0;0;0;0;514;1;1;1; ;GRATUITO;GRATUITO
2022;3017;1;ESCUELA SAN RAFAEL; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;0;-35,309441000000000;-71,51664000000000;1;0;10;110;214;0;0;0;0;0;0;0;0;805;1;1;7;LAICA;GRATUITO;GRATUITO
2022;3019;8;ESCUELA HERNAN CIUDAD INOSTROZA; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;1;-35,389640999999990;-71,54472400000000;1;0;10;110;0;0;0;0;0;0;0;0;0;269;1;1;1; ;GRATUITO;GRATUITO
2022;3020;1;ESCUELA ALTO PANGUE; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1;-35,351478999999990;-71,57507300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;162;1;1;1; ;GRATUITO;GRATUITO
2022;3022;8;ESCUELA PABLO CORREA MONTT; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;1;-35,378670000000000;-71,34046200000000;1;0;10;110;0;0;0;0;0;0;0;0;0;150;1;1;1; ;GRATUITO;GRATUITO
2022;3023;6;ESCUELA EL MANZANO; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;1;-35,427422000000000;-71,40669300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;120;1;1;1; ;GRATUITO;GRATUITO
2022;3024;4;ESCUELA DANTE RONCAGLIOLO BAVESTRELLO; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1;-35,336750000000000;-71,51499900000000;1;0;110;0;0;0;0;0;0;0;0;0;0;23;1;1;1; ;GRATUITO;GRATUITO
2022;3025;2;ESCUELA PANGUE ARRIBA; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1;-35,338242000000000;-71,43921700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;228;1;1;7;LAICO;GRATUITO;GRATUITO
2022;3026;0;ESCUELA PANGUE ABAJO; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1;-35,355041999999990;-71,47859200000001;1;0;110;0;0;0;0;0;0;0;0;0;0;24;1;1;7;LAICA;GRATUITO;GRATUITO
2022;3027;9;ESCUELA LA ESPERANZA; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;3028;7;ESCUELA EL MILAGRO; ;69264500;1;7;MAULE;71;7110;SAN RAFAEL;72;TALCA;2;1;1;-35,294621000000000;-71,42574300000000;1;0;10;110;0;0;0;0;0;0;0;0;0;85;1;1;7;LAICA;GRATUITO;GRATUITO
2022;3029;5;ESCUELA WILIBALDO NUNEZ; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;1;-35,403542000000000;-71,49447600000001;1;0;110;0;0;0;0;0;0;0;0;0;0;71;1;1;1; ;GRATUITO;GRATUITO
2022;3030;9;ESCUELA LIHUENO; ;69110600;1;7;MAULE;71;7106;PELARCO;72;TALCA;2;1;1;-35,443939000000000;-71,27332300000000;0;0;110;0;0;0;0;0;0;0;0;0;0;16;1;1;1; ;GRATUITO;GRATUITO
2022;3032;5;ESCUELA PARTICULAR SAN SEBASTIAN; ;65151447;1;7;MAULE;71;7106;PELARCO;72;TALCA;3;2;1;-35,402119000000000;-71,44468700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;148;1;1;2; ;GRATUITO;GRATUITO
2022;3033;3;LICEO BICENTENARIO AGROINDUSTRIAL RIO CLARO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;0;-35,284481000000000;-71,25485200000000;1;1;10;110;610;710;0;0;0;0;0;0;0;843;1;1;1; ;GRATUITO;GRATUITO
2022;3034;1;ESCUELA BASICA JUAN LUIS SANFUENTES ANDONAEGUI; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;0;-35,220039000000000;-71,43105300000001;1;0;10;110;0;0;0;0;0;0;0;0;0;265;1;1;1; ;GRATUITO;GRATUITO
2022;3036;8;ESCUELA EL BOLSICO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,247780000000000;-71,18240400000001;1;0;110;0;0;0;0;0;0;0;0;0;0;23;1;1;1; ;GRATUITO;GRATUITO
2022;3037;6;ESCUELA PORVENIR; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,161671000000000;-71,28637700000000;1;0;10;110;0;0;0;0;0;0;0;0;0;331;1;1;1; ;GRATUITO;GRATUITO
2022;3038;4;ESCUELA LA CHISPA; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,317120000000000;-71,33865400000001;1;0;110;0;0;0;0;0;0;0;0;0;0;48;1;1;1; ;GRATUITO;GRATUITO
2022;3039;2;ESCUELA ODESSA; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,218342000000000;-71,25552399999999;1;0;10;110;0;0;0;0;0;0;0;0;0;338;1;1;1; ;GRATUITO;GRATUITO
2022;3040;6;ESCUELA LAS MERCEDES; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,25895367;-71,25947401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2022;3042;2;ESCUELA EL GUINDO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,258301000000000;-71,33509800000000;1;0;110;299;0;0;0;0;0;0;0;0;0;30;1;1;7;LAICO;GRATUITO;GRATUITO
2022;3043;0;ESCUELA EL AROMO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,22367675;-71,32009226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;3044;9;ESCUELA PENAFLOR NUEVO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,17843294;-71,25178555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2022;3045;7;ESCUELA SANTA HERMINIA; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,223881000000000;-71,34726700000000;1;0;110;0;0;0;0;0;0;0;0;0;0;100;1;1;1; ;GRATUITO;GRATUITO
2022;3046;5;ESCUELA LOS CERRILLOS; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2022;3047;3;ESCUELA CASAS VIEJAS; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,289822000000000;-71,22847000000000;1;0;110;0;0;0;0;0;0;0;0;0;0;26;1;1;1; ;GRATUITO;GRATUITO
2022;3048;1;ESCUELA PASO ANCHO; ;69110700;1;7;MAULE;71;7108;RÍO CLARO;72;TALCA;2;1;1;-35,169769000000000;-71,33020800000000;1;0;110;0;0;0;0;0;0;0;0;0;0;29;1;1;1; ;GRATUITO;GRATUITO
